dataset,action_id,epoch,moderator_id,target_user_id,action_type,policy_handle,planID,statusID,message_id
facebook,269,10,1979,3565,restrict,P-restrict,planA,6d616c2bcc0be5b8,d057d348981e9786e2e6
facebook,270,12,2190,440,takedown,P-takedown,planC,8474efcae6319ae4,917b2898c115bc5dbbc0
facebook,271,11,1804,661,takedown,P-takedown,planB,195d230130b98480,cf0d732c5446aa3ad02a
facebook,272,10,2638,2597,override,P-override,planA,6d616c2bcc0be5b8,f09a71bfbeb89033676f
facebook,273,9,2007,945,takedown,P-takedown,planC,a2c17524f1000642,45365853ab7605015b5a
facebook,274,6,946,1670,takedown,P-takedown,planC,0f6b668bf9c9d1de,37ebe858b31e20fcebfe
facebook,275,4,2308,411,escalate,P-escalate,planA,1a11d4f64cd4121c,ba6e565a0b77a21f2f41
facebook,276,6,483,3953,override,P-override,planC,0f6b668bf9c9d1de,f6465d8b9905c4cf3220
facebook,277,11,2598,2313,takedown,P-takedown,planB,195d230130b98480,29c5ee69e998281d612a
facebook,278,11,1516,2010,takedown,P-takedown,planB,195d230130b98480,51095197a96e9aeeda1b
facebook,279,5,2020,1769,takedown,P-takedown,planB,3d7ea8e5ddb288d9,8da22c4e7da02488c295
facebook,280,7,2047,1629,takedown,P-takedown,planA,d25a00e131ed5055,119490e8fbe0865aa161
facebook,281,8,2500,628,ban,P-ban,planB,49b6007c26d9c7c3,3a249532f85a5a963d55
facebook,282,8,1199,2573,takedown,P-takedown,planB,49b6007c26d9c7c3,562bd9987701f614b67e
facebook,283,6,1839,2207,restrict,P-restrict,planC,0f6b668bf9c9d1de,3aeaaaaac222a123268c
facebook,284,6,2549,2723,takedown,P-takedown,planC,0f6b668bf9c9d1de,1537aeb8c7e6d56c9385
facebook,285,10,2133,2817,takedown,P-takedown,planA,6d616c2bcc0be5b8,135939d9631e307f49d2
facebook,286,10,2172,3301,restrict,P-restrict,planA,6d616c2bcc0be5b8,282c653ef7774ec1199f
facebook,287,10,1800,1029,takedown,P-takedown,planA,6d616c2bcc0be5b8,6ef32bfd31ee3e15fd00
facebook,288,1,1804,1358,takedown,P-takedown,planA,f73645e8cf7d0fef,802798a96debd026e68f
facebook,289,10,1352,2605,escalate,P-escalate,planA,6d616c2bcc0be5b8,c5ffcc95fe0c914b03b2
facebook,290,6,2395,2262,takedown,P-takedown,planC,0f6b668bf9c9d1de,284ee7d1e50a04f6871b
facebook,291,2,2104,1084,takedown,P-takedown,planB,17bced320353f70f,f181f492e88b7a4113cf
facebook,292,11,2354,1103,override,P-override,planB,195d230130b98480,e05f0757a804368abeb4
facebook,293,6,1613,868,takedown,P-takedown,planC,0f6b668bf9c9d1de,98d612c5df87324890cb
facebook,294,1,2033,2948,takedown,P-takedown,planA,f73645e8cf7d0fef,4615ef0bad15206d5649
facebook,295,3,2500,2366,ban,P-ban,planC,6ca48bc823743a7b,6fec20fb2182e132b091
facebook,296,1,1804,2885,restrict,P-restrict,planA,f73645e8cf7d0fef,6e65ad38f7ea26c4c917
facebook,297,11,2199,3493,restrict,P-restrict,planB,195d230130b98480,35d34a4cb62673a949e8
facebook,298,1,2369,708,escalate,P-escalate,planA,f73645e8cf7d0fef,db4ef3ade7eb34f7b362
facebook,299,1,1804,2378,ban,P-ban,planA,f73645e8cf7d0fef,1dbb77dc1336137527c2
facebook,300,9,1391,130,takedown,P-takedown,planC,a2c17524f1000642,0af2cce4245cb1afeb1d
facebook,301,10,2492,2634,takedown,P-takedown,planA,6d616c2bcc0be5b8,b5c04e01b098048af853
facebook,302,5,2059,3529,restrict,P-restrict,planB,3d7ea8e5ddb288d9,eef247b5649f23ecd44c
facebook,303,11,1377,2350,escalate,P-escalate,planB,195d230130b98480,df0eead423010851d1d3
facebook,304,2,1086,3210,takedown,P-takedown,planB,17bced320353f70f,5d2867d49428ad4868ba
facebook,305,12,1584,3377,takedown,P-takedown,planC,8474efcae6319ae4,5ff869e8cb08e7bf85fa
facebook,306,6,2410,1339,takedown,P-takedown,planC,0f6b668bf9c9d1de,9833d62b311dc774190b
facebook,307,11,1377,383,ban,P-ban,planB,195d230130b98480,b459793bbf0ee173a4e4
facebook,308,10,2619,3601,restrict,P-restrict,planA,6d616c2bcc0be5b8,12cb0fb8a021319acc82
facebook,309,4,2271,3017,override,P-override,planA,1a11d4f64cd4121c,f1f758f82bd2fbf30555
facebook,310,10,2095,1140,takedown,P-takedown,planA,6d616c2bcc0be5b8,369bfff2065640796ca5
facebook,311,12,2087,1241,takedown,P-takedown,planC,8474efcae6319ae4,0db95e3473905ed7f096
facebook,312,12,1391,374,takedown,P-takedown,planC,8474efcae6319ae4,0e5a3f25f8fa4f229cdc
facebook,313,8,946,2448,takedown,P-takedown,planB,49b6007c26d9c7c3,a8ecd63a0aed1c47a420
facebook,314,6,1126,3975,takedown,P-takedown,planC,0f6b668bf9c9d1de,53a1127fe99eefa3dfc7
facebook,315,4,1993,191,ban,P-ban,planA,1a11d4f64cd4121c,94c0e63bf664ce8c4ea5
facebook,316,3,2150,61,override,P-override,planC,6ca48bc823743a7b,ebd64b751fa2e93096e9
facebook,317,2,2347,1234,restrict,P-restrict,planB,17bced320353f70f,3748ee743fd4d47f0f24
facebook,318,12,2460,729,takedown,P-takedown,planC,8474efcae6319ae4,4f64acb92da736158fce
facebook,319,12,1352,1194,ban,P-ban,planC,8474efcae6319ae4,8c9a8379b8d24fbfe0b5
facebook,320,5,2374,3686,takedown,P-takedown,planB,3d7ea8e5ddb288d9,2c3bb37474cbcd5bb39c
facebook,321,1,1800,1885,restrict,P-restrict,planA,f73645e8cf7d0fef,b6ed1beb0f0f93fd7241
facebook,322,11,2586,2537,takedown,P-takedown,planB,195d230130b98480,bc317c230c63b5baea6d
facebook,323,5,1986,2146,escalate,P-escalate,planB,3d7ea8e5ddb288d9,98b807b0ccec1632398f
facebook,324,6,2543,1691,takedown,P-takedown,planC,0f6b668bf9c9d1de,a141b16b4be370cef937
facebook,325,12,1985,1343,takedown,P-takedown,planC,8474efcae6319ae4,41139d47420e619a9b27
facebook,326,12,1621,3431,takedown,P-takedown,planC,8474efcae6319ae4,2e1a2e049b7f4d78e41a
facebook,327,8,1746,3333,ban,P-ban,planB,49b6007c26d9c7c3,73eab916da1f98872874
facebook,328,2,2333,3864,restrict,P-restrict,planB,17bced320353f70f,d7cdd6d513b603343a33
facebook,329,7,2266,1228,override,P-override,planA,d25a00e131ed5055,a9b835562c4740468f63
facebook,330,8,2590,242,takedown,P-takedown,planB,49b6007c26d9c7c3,03bd256014be20a93ea2
facebook,331,1,2500,2076,escalate,P-escalate,planA,f73645e8cf7d0fef,9e651b64a7d109997f61
facebook,332,10,2492,472,takedown,P-takedown,planA,6d616c2bcc0be5b8,73bf1f7dbcf2b929f3bf
facebook,333,12,2340,3359,ban,P-ban,planC,8474efcae6319ae4,7e128ec401c74c424a50
facebook,334,9,2593,2498,takedown,P-takedown,planC,a2c17524f1000642,77fd4c1838ff89f54151
facebook,335,10,2309,2503,takedown,P-takedown,planA,6d616c2bcc0be5b8,13b417e02544067dc353
facebook,336,3,925,3142,takedown,P-takedown,planC,6ca48bc823743a7b,d5fa5594c51b232032b2
facebook,337,10,1391,3160,takedown,P-takedown,planA,6d616c2bcc0be5b8,c92a8e39cd71cf9ec9b5
facebook,338,12,2410,265,takedown,P-takedown,planC,8474efcae6319ae4,da43166292a3ff489381
facebook,339,7,993,2337,takedown,P-takedown,planA,d25a00e131ed5055,fa62dfe0ffb9704530b6
facebook,340,4,2266,594,takedown,P-takedown,planA,1a11d4f64cd4121c,ef649f1b6e5f5221ca6d
facebook,341,6,2409,365,ban,P-ban,planC,0f6b668bf9c9d1de,a14f21c56e2296a994e7
facebook,342,8,2414,959,takedown,P-takedown,planB,49b6007c26d9c7c3,b5d1339c18e974cc34be
facebook,343,9,1621,1607,takedown,P-takedown,planC,a2c17524f1000642,634d395feab0e3d9a0db
facebook,344,9,1612,1894,takedown,P-takedown,planC,a2c17524f1000642,08bed8516ae63b0b6804
facebook,345,4,2520,653,restrict,P-restrict,planA,1a11d4f64cd4121c,4e97c650c56603e44afb
facebook,346,11,1827,3715,ban,P-ban,planB,195d230130b98480,bde5180ade5d7c576df9
facebook,347,3,2054,3633,restrict,P-restrict,planC,6ca48bc823743a7b,be6d40fbefc34598c04d
facebook,348,4,2593,1517,escalate,P-escalate,planA,1a11d4f64cd4121c,1a63ed0bda6c809aca5b
facebook,349,2,2586,3581,takedown,P-takedown,planB,17bced320353f70f,a689f6f8f1aea070850f
facebook,350,6,2428,3085,escalate,P-escalate,planC,0f6b668bf9c9d1de,9ac5b288a5c321ebf943
facebook,351,7,2602,3037,escalate,P-escalate,planA,d25a00e131ed5055,7416119bc4700f998a71
facebook,352,2,1917,1995,restrict,P-restrict,planB,17bced320353f70f,e1b54703d17cb4df61d5
facebook,353,7,2030,1976,takedown,P-takedown,planA,d25a00e131ed5055,f7602673b7613f9c1e87
facebook,354,4,2578,3911,restrict,P-restrict,planA,1a11d4f64cd4121c,5c4765e2767c9cf6f349
facebook,355,10,2124,2895,restrict,P-restrict,planA,6d616c2bcc0be5b8,a634ca9c1ffbe9da1190
facebook,356,3,2549,3888,takedown,P-takedown,planC,6ca48bc823743a7b,f1679a32308c64393423
facebook,357,3,2559,2531,ban,P-ban,planC,6ca48bc823743a7b,a58621b94078a0016dd2
facebook,358,3,2586,299,takedown,P-takedown,planC,6ca48bc823743a7b,d772f81ef6b17d58b933
facebook,359,9,2331,2435,takedown,P-takedown,planC,a2c17524f1000642,6962064fd76d37323062
facebook,360,10,1613,2300,restrict,P-restrict,planA,6d616c2bcc0be5b8,0808b168454b25eb8677
facebook,361,5,1835,464,takedown,P-takedown,planB,3d7ea8e5ddb288d9,31d45bf9808f4c1451a6
facebook,362,5,2271,3882,override,P-override,planB,3d7ea8e5ddb288d9,c4264f94861a6b9856b3
facebook,363,6,1399,948,ban,P-ban,planC,0f6b668bf9c9d1de,622d9680dddd081b06a6
facebook,364,9,2414,3998,takedown,P-takedown,planC,a2c17524f1000642,7dc164d953356b581c3a
facebook,365,9,1367,2185,takedown,P-takedown,planC,a2c17524f1000642,8efcc8617200e5d925c4
facebook,366,5,2543,2533,takedown,P-takedown,planB,3d7ea8e5ddb288d9,9d00fa9647243f1a5d1f
facebook,367,5,1431,2306,ban,P-ban,planB,3d7ea8e5ddb288d9,80c6c21a4e193eea37ce
facebook,368,4,2043,2954,takedown,P-takedown,planA,1a11d4f64cd4121c,f77e704d92d2898e50ef
facebook,369,6,2428,1470,override,P-override,planC,0f6b668bf9c9d1de,2df4320745de5676c51e
facebook,370,6,2140,2329,takedown,P-takedown,planC,0f6b668bf9c9d1de,1aa4957130f785ec0298
facebook,371,12,1946,722,escalate,P-escalate,planC,8474efcae6319ae4,b32b564e098d87cc16a1
facebook,372,4,2410,2523,takedown,P-takedown,planA,1a11d4f64cd4121c,dff362cc7882c1403642
facebook,373,9,1941,803,ban,P-ban,planC,a2c17524f1000642,c54d376d498a0bb9ff68
facebook,374,7,2598,1816,ban,P-ban,planA,d25a00e131ed5055,fe536e0c1ea97ace4215
facebook,375,12,1211,98,restrict,P-restrict,planC,8474efcae6319ae4,d20738a5c090b71f8d5f
facebook,376,8,2299,1788,ban,P-ban,planB,49b6007c26d9c7c3,7e6fd8949712f9d198c9
facebook,377,3,946,636,escalate,P-escalate,planC,6ca48bc823743a7b,5b79c4abb6268fb55736
facebook,378,3,1971,3464,takedown,P-takedown,planC,6ca48bc823743a7b,3b43d29f6ce74488ba7e
facebook,379,3,2139,1401,override,P-override,planC,6ca48bc823743a7b,16cfac1c5e86ccbd721c
facebook,380,8,2354,2207,ban,P-ban,planB,49b6007c26d9c7c3,1dec18db706868c5e291
facebook,381,4,2578,1959,takedown,P-takedown,planA,1a11d4f64cd4121c,40776c4a89f65dd34f1b
facebook,382,3,1993,3195,ban,P-ban,planC,6ca48bc823743a7b,f4208e8b26d12fddb05d
facebook,383,10,2590,2248,escalate,P-escalate,planA,6d616c2bcc0be5b8,f391cfbc610afb5d38ab
facebook,384,11,2600,865,takedown,P-takedown,planB,195d230130b98480,ea4bf1e62122a387607d
facebook,385,2,2414,3406,takedown,P-takedown,planB,17bced320353f70f,832a93d1802e9a2d2368
facebook,386,11,2118,2186,takedown,P-takedown,planB,195d230130b98480,fad48e92b935284a5961
facebook,387,10,1718,1301,takedown,P-takedown,planA,6d616c2bcc0be5b8,4bae89270f6e86141b60
facebook,388,8,2593,3498,takedown,P-takedown,planB,49b6007c26d9c7c3,67eb3d5a43d17096c28b
facebook,389,12,2340,3905,escalate,P-escalate,planC,8474efcae6319ae4,8aecac4f2b92d3bc1df1
facebook,390,8,1986,1356,takedown,P-takedown,planB,49b6007c26d9c7c3,6c8d5096ca4983288cbc
facebook,391,6,1714,3732,ban,P-ban,planC,0f6b668bf9c9d1de,5588670ba05ef9a3148f
facebook,392,12,2095,3477,escalate,P-escalate,planC,8474efcae6319ae4,dd6f8a217bf322cffe9d
facebook,393,11,2598,3965,ban,P-ban,planB,195d230130b98480,b6579df40c7c0690d69e
facebook,394,6,1962,931,ban,P-ban,planC,0f6b668bf9c9d1de,4bc955a298b0eae6ade2
facebook,395,2,1746,1652,takedown,P-takedown,planB,17bced320353f70f,13a859ff25740944f949
facebook,396,7,2289,1765,ban,P-ban,planA,d25a00e131ed5055,77b6a7ed2a24d59ceb8a
facebook,397,5,2347,139,override,P-override,planB,3d7ea8e5ddb288d9,9b1780913c5ed51a476e
facebook,398,10,2118,1565,takedown,P-takedown,planA,6d616c2bcc0be5b8,35e949c5bad8d3bf526a
facebook,399,1,2561,2127,escalate,P-escalate,planA,f73645e8cf7d0fef,e4edf865bc0247f8aed5
facebook,400,10,1610,876,takedown,P-takedown,planA,6d616c2bcc0be5b8,4ed33ccbccbbaffb6304
facebook,401,7,2282,3248,override,P-override,planA,d25a00e131ed5055,251943c0cdbf73f097ac
facebook,402,1,2047,3188,takedown,P-takedown,planA,f73645e8cf7d0fef,cc80771ee76d653fd34f
facebook,403,1,2253,919,takedown,P-takedown,planA,f73645e8cf7d0fef,649492fbeefc974f8de9
facebook,404,4,993,2511,escalate,P-escalate,planA,1a11d4f64cd4121c,14825ca819cd6654646f
facebook,405,7,2395,462,takedown,P-takedown,planA,d25a00e131ed5055,1871cfbe9a207c036d5d
facebook,406,7,1516,2019,restrict,P-restrict,planA,d25a00e131ed5055,711b53ecfa381e555083
facebook,407,4,2299,1403,restrict,P-restrict,planA,1a11d4f64cd4121c,de305269a7711867d8db
facebook,408,12,2276,2469,takedown,P-takedown,planC,8474efcae6319ae4,0f687eb9cdebdc47f913
facebook,409,12,2543,82,ban,P-ban,planC,8474efcae6319ae4,a0089d711ff6c6795852
facebook,410,8,2526,3167,escalate,P-escalate,planB,49b6007c26d9c7c3,e6da0c223fce1cbdc054
facebook,411,7,1086,3662,override,P-override,planA,d25a00e131ed5055,965c7c8663a3c61374df
facebook,412,6,2339,2058,ban,P-ban,planC,0f6b668bf9c9d1de,eab16aed6f57ace5e9ab
facebook,413,4,1966,2685,takedown,P-takedown,planA,1a11d4f64cd4121c,3b117f862a1322d724b4
facebook,414,5,1554,330,override,P-override,planB,3d7ea8e5ddb288d9,644c3e4fa8b620102300
facebook,415,11,1800,2558,takedown,P-takedown,planB,195d230130b98480,52cb73d3df8b01b7314c
facebook,416,8,2123,2983,restrict,P-restrict,planB,49b6007c26d9c7c3,24a427c281efd8618120
facebook,417,11,1622,1214,override,P-override,planB,195d230130b98480,35d9fc64be7d11ffb066
facebook,418,12,2037,3101,takedown,P-takedown,planC,8474efcae6319ae4,61914793ed993e49ecd6
facebook,419,2,2045,228,restrict,P-restrict,planB,17bced320353f70f,03748ef3e82cf20f8aff
facebook,420,6,2381,3403,restrict,P-restrict,planC,0f6b668bf9c9d1de,275f394fadbc5aec8ce1
facebook,421,4,2630,1507,takedown,P-takedown,planA,1a11d4f64cd4121c,cc3589724c767c392a09
facebook,422,9,1946,936,takedown,P-takedown,planC,a2c17524f1000642,b67d77a3f85142a3cb5d
facebook,423,3,1390,855,restrict,P-restrict,planC,6ca48bc823743a7b,b871074d9f75d1a6cbc3
facebook,424,6,2131,736,override,P-override,planC,0f6b668bf9c9d1de,bc8c7f18ffa8eaf54a6a
facebook,425,11,1768,1300,takedown,P-takedown,planB,195d230130b98480,529c3085695e49180ac0
facebook,426,6,2059,1872,takedown,P-takedown,planC,0f6b668bf9c9d1de,50ab48022d85b00e119f
facebook,427,12,2190,140,takedown,P-takedown,planC,8474efcae6319ae4,d04fc46a5b88ed2a5deb
facebook,428,1,2550,472,takedown,P-takedown,planA,f73645e8cf7d0fef,b515bb61a560769403b3
facebook,429,3,2007,1023,takedown,P-takedown,planC,6ca48bc823743a7b,2e27b2eb952ee9953ed2
facebook,430,5,2111,2579,override,P-override,planB,3d7ea8e5ddb288d9,622e024ca9d3b0d6018e
facebook,431,3,2005,3385,escalate,P-escalate,planC,6ca48bc823743a7b,bafd898bdc4e86bb5199
facebook,432,10,2482,1773,override,P-override,planA,6d616c2bcc0be5b8,9cdb04cf42e652f3ad09
facebook,433,12,1888,1459,escalate,P-escalate,planC,8474efcae6319ae4,d0718382b10b73769cee
facebook,434,12,2257,3813,escalate,P-escalate,planC,8474efcae6319ae4,ff35236b43df33f58ea9
facebook,435,4,1979,1837,takedown,P-takedown,planA,1a11d4f64cd4121c,a836269531af844fba72
facebook,436,4,2331,560,ban,P-ban,planA,1a11d4f64cd4121c,822fde9b8a73c40edada
facebook,437,12,2381,712,ban,P-ban,planC,8474efcae6319ae4,108570e5c25a12544c90
facebook,438,8,2464,1384,override,P-override,planB,49b6007c26d9c7c3,a6ad676c4d5351145419
facebook,439,3,2624,1881,takedown,P-takedown,planC,6ca48bc823743a7b,464e90e29ffe6877e1d6
facebook,440,5,2410,445,restrict,P-restrict,planB,3d7ea8e5ddb288d9,4949bafa3a204bc193a1
facebook,441,12,1918,3434,takedown,P-takedown,planC,8474efcae6319ae4,fdc6f7a4075286f416d4
facebook,442,7,1126,1503,takedown,P-takedown,planA,d25a00e131ed5055,744fa9f15a9d640c5e71
facebook,443,8,1431,2749,takedown,P-takedown,planB,49b6007c26d9c7c3,37ace605445bfdc16aba
facebook,444,11,2340,64,restrict,P-restrict,planB,195d230130b98480,4056418c8869f79a7abb
facebook,445,11,2257,2455,takedown,P-takedown,planB,195d230130b98480,169309719098bb7f60be
facebook,446,5,2638,672,restrict,P-restrict,planB,3d7ea8e5ddb288d9,6b82b5de41cc18b60879
facebook,447,2,2600,1846,ban,P-ban,planB,17bced320353f70f,e77d87b039c231e43e6b
facebook,448,12,2381,1660,restrict,P-restrict,planC,8474efcae6319ae4,d8a8ea6f7a2abcef36a1
facebook,449,7,1962,3216,restrict,P-restrict,planA,d25a00e131ed5055,da3c585dbe49768bc143
facebook,450,1,2108,1595,override,P-override,planA,f73645e8cf7d0fef,c233ec58ecfa37837497
facebook,451,5,2550,307,takedown,P-takedown,planB,3d7ea8e5ddb288d9,feca8e0d6c1a22df20a6
facebook,452,4,483,1959,override,P-override,planA,1a11d4f64cd4121c,f44397a9d5a5f73a650e
facebook,453,4,2121,433,takedown,P-takedown,planA,1a11d4f64cd4121c,76c4d59ce7d99daab172
facebook,454,10,1938,971,override,P-override,planA,6d616c2bcc0be5b8,ceab4cde2acf8656337f
facebook,455,3,1736,906,override,P-override,planC,6ca48bc823743a7b,8792ba5bb520eeac5b9a
facebook,456,9,1946,282,ban,P-ban,planC,a2c17524f1000642,38ae765fe8af8e894651
facebook,457,8,2124,127,takedown,P-takedown,planB,49b6007c26d9c7c3,07923ebef3109f912c3e
facebook,458,7,1554,1896,takedown,P-takedown,planA,d25a00e131ed5055,982240e03896065305fe
facebook,459,6,2551,3223,takedown,P-takedown,planC,0f6b668bf9c9d1de,9428a7788082176461f5
facebook,460,9,2578,3454,override,P-override,planC,a2c17524f1000642,fa5c2b34fc48bc9dbd7d
facebook,461,12,2542,724,takedown,P-takedown,planC,8474efcae6319ae4,42c9ffd55f330fbcd620
facebook,462,11,2121,3279,takedown,P-takedown,planB,195d230130b98480,919cc007ab82eff3eb14
facebook,463,5,1827,962,ban,P-ban,planB,3d7ea8e5ddb288d9,cc96c804ad8d2f847200
facebook,464,9,2229,2623,ban,P-ban,planC,a2c17524f1000642,bc7b96320327bb8b1a35
facebook,465,5,2324,3017,override,P-override,planB,3d7ea8e5ddb288d9,ebcee41cf20a6ce37453
facebook,466,8,2033,3901,restrict,P-restrict,planB,49b6007c26d9c7c3,db6982d482938724b5dc
facebook,467,5,2078,354,ban,P-ban,planB,3d7ea8e5ddb288d9,a61c12dc0d09bc5bfe29
facebook,468,3,2468,1732,restrict,P-restrict,planC,6ca48bc823743a7b,98fbaaa0900d70bb1822
facebook,469,7,2500,855,ban,P-ban,planA,d25a00e131ed5055,9e17076eea32f2c01d9c
facebook,470,5,2543,2098,override,P-override,planB,3d7ea8e5ddb288d9,49b203a5db603e87c269
facebook,471,10,2553,3547,takedown,P-takedown,planA,6d616c2bcc0be5b8,c105ecf2fb5b8b6926ce
facebook,472,8,1554,3699,ban,P-ban,planB,49b6007c26d9c7c3,b5bd6e37cfad7a751d82
facebook,473,11,1391,2809,takedown,P-takedown,planB,195d230130b98480,59b5976322dd9b8e9d8b
facebook,474,7,2324,1773,override,P-override,planA,d25a00e131ed5055,363d320c654404394580
facebook,475,3,1559,2285,takedown,P-takedown,planC,6ca48bc823743a7b,b6ce1ab3d1b94763b8db
facebook,476,1,1559,2730,ban,P-ban,planA,f73645e8cf7d0fef,1322e021a09ab9772d42
facebook,477,8,2206,3333,takedown,P-takedown,planB,49b6007c26d9c7c3,8e8474bf6901eabdc9f2
facebook,478,6,2395,3138,restrict,P-restrict,planC,0f6b668bf9c9d1de,74a48c7928337b7dec06
facebook,479,5,1707,3457,takedown,P-takedown,planB,3d7ea8e5ddb288d9,a455f4d208f8c27a6137
facebook,480,3,1943,2748,restrict,P-restrict,planC,6ca48bc823743a7b,a7de74ed6ef91b488ee4
facebook,481,3,2309,1252,takedown,P-takedown,planC,6ca48bc823743a7b,452ebad237dedee9f4df
facebook,482,4,1730,2462,takedown,P-takedown,planA,1a11d4f64cd4121c,57661757deba122fc5f6
facebook,483,6,2184,592,takedown,P-takedown,planC,0f6b668bf9c9d1de,863d15a765b3df7764aa
facebook,484,8,2549,2217,takedown,P-takedown,planB,49b6007c26d9c7c3,a21f93884fb7a350bc59
facebook,485,1,2045,2910,takedown,P-takedown,planA,f73645e8cf7d0fef,e097730e9706e65dbe43
facebook,486,10,2507,4019,restrict,P-restrict,planA,6d616c2bcc0be5b8,d39e79ca7dd17c80e684
facebook,487,5,1610,3559,ban,P-ban,planB,3d7ea8e5ddb288d9,b778f9b574b4c21bfd39
facebook,488,12,2283,2456,takedown,P-takedown,planC,8474efcae6319ae4,0d97321d04cbdff619e9
facebook,489,6,2507,3921,escalate,P-escalate,planC,0f6b668bf9c9d1de,8343fa48c88d000494f1
facebook,490,4,2492,3064,override,P-override,planA,1a11d4f64cd4121c,049dc2aea914b5c72fad
facebook,491,4,2108,2562,ban,P-ban,planA,1a11d4f64cd4121c,8c559141734ae6e122e7
facebook,492,6,2047,2775,takedown,P-takedown,planC,0f6b668bf9c9d1de,9df24c760898571ddaf6
facebook,493,8,2244,2042,escalate,P-escalate,planB,49b6007c26d9c7c3,95fdffe6ef00c654bf84
facebook,494,6,2409,1766,override,P-override,planC,0f6b668bf9c9d1de,cf5054dc98542eabc220
facebook,495,5,1918,2718,ban,P-ban,planB,3d7ea8e5ddb288d9,45cbd658075fef866d21
facebook,496,3,2078,68,takedown,P-takedown,planC,6ca48bc823743a7b,9888893a2ee2613cc04f
facebook,497,11,2200,1124,restrict,P-restrict,planB,195d230130b98480,f0a272af6196767f16f1
facebook,498,5,2172,420,ban,P-ban,planB,3d7ea8e5ddb288d9,b2703ea106b8408d6de3
facebook,499,7,2030,1363,takedown,P-takedown,planA,d25a00e131ed5055,8ecca6bbf8a35905a582
facebook,500,1,1584,3287,takedown,P-takedown,planA,f73645e8cf7d0fef,9eb4065680568ec9df3c
facebook,501,11,2507,3219,escalate,P-escalate,planB,195d230130b98480,1295a831245467406a49
facebook,502,10,1622,759,takedown,P-takedown,planA,6d616c2bcc0be5b8,f7d2ff5950bc84148601
facebook,503,2,2409,617,takedown,P-takedown,planB,17bced320353f70f,3820ca2aca1e6c5a663f
facebook,504,2,2220,2175,takedown,P-takedown,planB,17bced320353f70f,dc175b36ad7111a89346
facebook,505,6,2139,162,takedown,P-takedown,planC,0f6b668bf9c9d1de,5cee02ad2c8787d5fdbd
facebook,506,2,2559,633,restrict,P-restrict,planB,17bced320353f70f,369eaa0c4543aa30072a
facebook,507,9,1943,3715,takedown,P-takedown,planC,a2c17524f1000642,369d67dd08aa8f776590
facebook,508,12,2492,1815,takedown,P-takedown,planC,8474efcae6319ae4,05f89c7ffe733b198457
facebook,509,9,1126,3020,override,P-override,planC,a2c17524f1000642,703f2153a46ece6704d8
facebook,510,12,1746,143,takedown,P-takedown,planC,8474efcae6319ae4,f4fb580d5b886d28cd7a
facebook,511,10,2559,1737,ban,P-ban,planA,6d616c2bcc0be5b8,85af9216180ec0df2113
facebook,512,1,2630,3897,ban,P-ban,planA,f73645e8cf7d0fef,f2f7a26e9240a4a361c5
facebook,513,12,2308,3131,takedown,P-takedown,planC,8474efcae6319ae4,5c293cab3e01109b0a70
facebook,514,12,2299,3685,takedown,P-takedown,planC,8474efcae6319ae4,6277022e0a9ab57de727
facebook,515,9,2282,1553,override,P-override,planC,a2c17524f1000642,f42392379b774ce8abe3
facebook,516,11,2112,454,escalate,P-escalate,planB,195d230130b98480,e6480aab7b8b286723e2
