dataset,user_id,role,region_bucket,tenure_bucket,device_bucket,ticket_bucket,activity_bucket,degree,attr_sig,edu_feat,work_feat,loc_feat,lang_feat,other_feat,edu_bucket,work_bucket,loc_bucket,lang_bucket
facebook,192,user,APAC,mid,api,T08,low,8,user|APAC|mid|api|T08|low|low|mid,4,2,1,0,1,low,mid,mid,low
facebook,243,user,ME,senior,web,T13,low,14,user|ME|senior|web|T13|low|low|low,0,0,0,0,2,low,low,low,low
facebook,195,user,SA,senior,web,T03,low,16,user|SA|senior|web|T03|low|low|low,0,0,0,0,1,low,low,low,low
facebook,181,user,SA,veteran,mobile,T13,low,18,user|SA|veteran|mobile|T13|low|low|low,0,0,0,0,1,low,low,low,low
facebook,8,user,SA,mid,web,T02,low,14,user|SA|mid|web|T02|low|low|low,0,0,0,0,1,low,low,low,low
facebook,245,user,EU,new,api,T13,low,8,user|EU|new|api|T13|low|low|low,3,0,1,0,1,low,low,mid,low
facebook,129,user,LATAM,senior,mobile,T18,low,12,user|LATAM|senior|mobile|T18|low|low|low,5,0,0,0,1,low,low,low,low
facebook,328,user,EU,new,mobile,T17,low,16,user|EU|new|mobile|T17|low|low|mid,4,1,1,0,2,low,mid,mid,low
facebook,331,user,LATAM,new,api,T11,mid,38,user|LATAM|new|api|T11|mid|mid|high,6,8,1,2,1,mid,high,mid,mid
facebook,150,user,NA,veteran,api,T19,low,20,user|NA|veteran|api|T19|low|mid|high,8,5,1,0,1,mid,high,mid,low
facebook,101,user,AF,mid,web,T09,mid,36,user|AF|mid|web|T09|mid|low|low,4,0,1,0,2,low,low,mid,low
facebook,99,user,APAC,veteran,api,T19,mid,24,user|APAC|veteran|api|T19|mid|low|low,0,0,0,0,1,low,low,low,low
facebook,296,user,NA,new,web,T14,low,12,user|NA|new|web|T14|low|low|mid,5,1,0,0,2,low,mid,low,low
facebook,102,user,AF,mid,mobile,T15,low,10,user|AF|mid|mobile|T15|low|low|low,3,0,1,0,1,low,low,mid,low
facebook,318,user,NA,mid,api,T00,low,20,user|NA|mid|api|T00|low|low|low,4,0,1,2,1,low,low,mid,mid
facebook,163,user,AF,senior,web,T14,low,10,user|AF|senior|web|T14|low|low|mid,3,3,1,0,1,low,mid,mid,low
facebook,173,user,NA,senior,mobile,T06,mid,28,user|NA|senior|mobile|T06|mid|high|high,20,7,3,0,0,high,high,high,low
facebook,165,user,APAC,veteran,web,T10,low,20,user|APAC|veteran|web|T10|low|low|mid,3,4,1,0,1,low,mid,mid,low
facebook,121,user,EU,mid,web,T09,low,22,user|EU|mid|web|T09|low|low|mid,3,2,0,0,1,low,mid,low,low
facebook,306,user,NA,veteran,web,T03,low,16,user|NA|veteran|web|T03|low|low|low,0,0,0,0,1,low,low,low,low
facebook,177,user,APAC,veteran,mobile,T07,low,20,user|APAC|veteran|mobile|T07|low|low|mid,3,1,1,0,1,low,mid,mid,low
facebook,180,user,EU,mid,web,T16,mid,38,user|EU|mid|web|T16|mid|low|mid,5,2,1,0,1,low,mid,mid,low
facebook,87,user,ME,new,api,T06,mid,24,user|ME|new|api|T06|mid|low|low,5,0,0,0,2,low,low,low,low
facebook,189,user,NA,new,web,T00,low,12,user|NA|new|web|T00|low|low|low,0,0,0,0,1,low,low,low,low
facebook,60,user,NA,senior,web,T03,low,14,user|NA|senior|web|T03|low|low|mid,3,1,0,0,1,low,mid,low,low
facebook,259,user,APAC,mid,web,T14,low,14,user|APAC|mid|web|T14|low|low|low,0,0,0,0,1,low,low,low,low
facebook,45,user,ME,mid,api,T04,low,22,user|ME|mid|api|T04|low|low|low,3,0,1,0,1,low,low,mid,low
facebook,58,user,APAC,mid,mobile,T19,mid,28,user|APAC|mid|mobile|T19|mid|high|low,32,0,0,0,4,high,low,low,low
facebook,269,user,OC,senior,mobile,T18,low,10,user|OC|senior|mobile|T18|low|mid|high,9,6,1,0,1,mid,high,mid,low
facebook,167,user,ME,mid,api,T00,low,12,user|ME|mid|api|T00|low|mid|mid,7,2,0,0,1,mid,mid,low,low
facebook,227,user,EU,veteran,mobile,T09,mid,28,user|EU|veteran|mobile|T09|mid|mid|mid,6,2,1,0,2,mid,mid,mid,low
facebook,96,user,APAC,senior,api,T05,low,16,user|APAC|senior|api|T05|low|low|low,0,0,0,0,1,low,low,low,low
facebook,91,user,EU,veteran,mobile,T15,low,14,user|EU|veteran|mobile|T15|low|mid|mid,8,2,1,0,1,mid,mid,mid,low
facebook,143,user,ME,new,mobile,T00,low,22,user|ME|new|mobile|T00|low|low|mid,4,1,0,0,1,low,mid,low,low
facebook,61,user,ME,veteran,api,T06,low,4,user|ME|veteran|api|T06|low|low|low,2,0,0,0,1,low,low,low,low
facebook,93,user,OC,senior,api,T15,low,14,user|OC|senior|api|T15|low|low|mid,2,1,0,1,1,low,mid,low,mid
facebook,41,user,EU,veteran,web,T16,mid,46,user|EU|veteran|web|T16|mid|low|low,0,0,1,0,1,low,low,mid,low
facebook,235,user,ME,senior,web,T14,low,8,user|ME|senior|web|T14|low|low|low,0,0,0,0,1,low,low,low,low
facebook,6,user,AF,senior,mobile,T14,low,10,user|AF|senior|mobile|T14|low|low|mid,3,2,0,0,2,low,mid,low,low
facebook,89,user,NA,veteran,mobile,T07,low,14,user|NA|veteran|mobile|T07|low|low|low,0,0,0,0,2,low,low,low,low
facebook,107,user,LATAM,veteran,mobile,T13,high,54,user|LATAM|veteran|mobile|T13|high|high|low,18,0,0,0,4,high,low,low,low
facebook,79,user,AF,senior,web,T12,low,22,user|AF|senior|web|T12|low|low|mid,3,1,1,1,1,low,mid,mid,mid
facebook,208,user,NA,senior,api,T11,low,12,user|NA|senior|api|T11|low|mid|high,8,10,0,0,1,mid,high,low,low
facebook,132,user,NA,mid,web,T19,mid,30,user|NA|mid|web|T19|mid|low|mid,4,4,1,3,1,low,mid,mid,high
facebook,221,user,LATAM,veteran,web,T15,low,14,user|LATAM|veteran|web|T15|low|low|low,5,0,0,0,1,low,low,low,low
facebook,301,user,AF,new,web,T15,low,4,user|AF|new|web|T15|low|low|low,4,0,0,0,1,low,low,low,low
facebook,250,user,APAC,senior,mobile,T04,low,8,user|APAC|senior|mobile|T04|low|low|low,5,0,1,1,1,low,low,mid,mid
facebook,106,user,AF,veteran,api,T08,low,14,user|AF|veteran|api|T08|low|low|low,0,0,0,0,1,low,low,low,low
facebook,29,user,EU,mid,api,T17,mid,24,user|EU|mid|api|T17|mid|low|high,5,6,1,0,1,low,high,mid,low
facebook,337,user,NA,new,web,T01,low,16,user|NA|new|web|T01|low|low|low,0,0,0,0,1,low,low,low,low
facebook,100,user,LATAM,mid,web,T07,low,16,user|LATAM|mid|web|T07|low|mid|high,9,5,1,2,1,mid,high,mid,mid
facebook,110,user,APAC,veteran,api,T17,low,8,user|APAC|veteran|api|T17|low|low|low,0,0,0,0,1,low,low,low,low
facebook,264,user,SA,senior,api,T06,low,8,user|SA|senior|api|T06|low|low|low,0,0,0,0,1,low,low,low,low
facebook,225,user,NA,mid,web,T00,low,18,user|NA|mid|web|T00|low|low|low,3,0,0,0,1,low,low,low,low
facebook,86,user,SA,mid,api,T16,low,10,user|SA|mid|api|T16|low|low|low,0,0,0,0,1,low,low,low,low
facebook,152,user,LATAM,new,api,T10,low,8,user|LATAM|new|api|T10|low|mid|high,8,7,1,2,1,mid,high,mid,mid
facebook,148,user,APAC,new,api,T17,mid,38,user|APAC|new|api|T17|mid|low|high,4,5,0,0,1,low,high,low,low
facebook,295,user,OC,senior,mobile,T13,low,18,user|OC|senior|mobile|T13|low|mid|mid,8,3,1,0,2,mid,mid,mid,low
facebook,201,user,AF,veteran,mobile,T09,low,6,user|AF|veteran|mobile|T09|low|low|mid,4,1,1,0,1,low,mid,mid,low
facebook,289,user,EU,new,web,T02,low,6,user|EU|new|web|T02|low|mid|mid,7,1,0,0,1,mid,mid,low,low
facebook,260,user,APAC,veteran,mobile,T03,low,14,user|APAC|veteran|mobile|T03|low|low|low,0,0,0,0,1,low,low,low,low
facebook,160,user,AF,senior,api,T15,low,2,user|AF|senior|api|T15|low|mid|mid,8,2,0,0,1,mid,mid,low,low
facebook,321,user,LATAM,veteran,web,T16,low,4,user|LATAM|veteran|web|T16|low|low|low,0,0,0,0,1,low,low,low,low
facebook,68,user,ME,senior,web,T03,low,16,user|ME|senior|web|T03|low|low|low,4,0,0,0,2,low,low,low,low
facebook,131,user,EU,new,mobile,T02,low,12,user|EU|new|mobile|T02|low|low|low,0,0,0,0,2,low,low,low,low
facebook,22,user,APAC,new,web,T19,low,20,user|APAC|new|web|T19|low|low|low,5,0,0,0,1,low,low,low,low
facebook,298,user,ME,veteran,web,T00,low,20,user|ME|veteran|web|T00|low|low|high,2,6,0,0,1,low,high,low,low
facebook,262,user,SA,mid,web,T14,low,6,user|SA|mid|web|T14|low|low|low,0,0,0,0,1,low,low,low,low
facebook,220,user,ME,veteran,api,T13,low,6,user|ME|veteran|api|T13|low|low|mid,4,1,0,2,1,low,mid,low,mid
facebook,234,user,ME,senior,api,T08,low,2,user|ME|senior|api|T08|low|mid|low,6,0,0,0,1,mid,low,low,low
facebook,44,user,AF,mid,mobile,T10,low,10,user|AF|mid|mobile|T10|low|low|mid,4,1,0,0,1,low,mid,low,low
facebook,50,user,SA,new,web,T06,low,20,user|SA|new|web|T06|low|low|mid,3,1,0,0,2,low,mid,low,low
facebook,193,user,OC,veteran,mobile,T02,low,8,user|OC|veteran|mobile|T02|low|low|mid,1,4,1,1,1,low,mid,mid,mid
facebook,97,user,APAC,mid,api,T10,low,4,user|APAC|mid|api|T10|low|low|low,0,0,0,0,1,low,low,low,low
facebook,124,user,AF,veteran,web,T01,low,6,user|AF|veteran|web|T01|low|low|mid,3,3,0,0,1,low,mid,low,low
facebook,112,user,NA,mid,web,T16,low,4,user|NA|mid|web|T16|low|low|low,0,0,0,0,1,low,low,low,low
facebook,90,user,OC,senior,web,T19,low,2,user|OC|senior|web|T19|low|low|low,0,0,0,0,1,low,low,low,low
facebook,179,user,ME,mid,api,T14,low,4,user|ME|mid|api|T14|low|low|mid,2,2,0,0,1,low,mid,low,low
facebook,216,user,NA,new,web,T05,low,2,user|NA|new|web|T05|low|low|low,0,0,0,0,2,low,low,low,low
facebook,151,user,APAC,veteran,mobile,T09,low,12,user|APAC|veteran|mobile|T09|low|low|low,0,0,0,0,2,low,low,low,low
facebook,145,user,LATAM,veteran,api,T17,low,2,user|LATAM|veteran|api|T17|low|low|mid,1,2,0,0,1,low,mid,low,low
facebook,157,user,EU,new,web,T16,low,4,user|EU|new|web|T16|low|mid|mid,9,2,1,0,1,mid,mid,mid,low
facebook,4,user,LATAM,veteran,mobile,T05,low,18,user|LATAM|veteran|mobile|T05|low|low|low,4,0,0,0,1,low,low,low,low
facebook,327,user,LATAM,mid,api,T04,low,6,user|LATAM|mid|api|T04|low|low|low,0,0,0,0,2,low,low,low,low
facebook,95,user,EU,new,api,T03,low,10,user|EU|new|api|T03|low|low|low,3,0,1,0,1,low,low,mid,low
facebook,120,user,OC,mid,api,T05,low,6,user|OC|mid|api|T05|low|mid|high,8,6,0,2,1,mid,high,low,mid
facebook,247,user,ME,senior,web,T09,low,4,user|ME|senior|web|T09|low|mid|high,8,9,0,1,1,mid,high,low,mid
facebook,190,user,NA,veteran,mobile,T13,low,6,user|NA|veteran|mobile|T13|low|low|low,0,0,0,0,1,low,low,low,low
facebook,282,user,LATAM,mid,mobile,T17,low,2,user|LATAM|mid|mobile|T17|low|low|low,1,0,0,0,1,low,low,low,low
facebook,244,user,APAC,senior,api,T15,low,2,user|APAC|senior|api|T15|low|low|low,0,0,0,0,1,low,low,low,low
facebook,319,user,EU,veteran,web,T07,low,14,user|EU|veteran|web|T07|low|mid|low,6,0,1,0,1,mid,low,mid,low
facebook,233,user,NA,mid,api,T17,low,2,user|NA|mid|api|T17|low|mid|low,7,0,1,0,1,mid,low,mid,low
facebook,256,user,SA,new,api,T04,low,2,user|SA|new|api|T04|low|mid|low,8,0,0,1,1,mid,low,low,mid
facebook,166,user,LATAM,veteran,api,T03,low,6,user|LATAM|veteran|api|T03|low|low|low,0,0,0,0,1,low,low,low,low
facebook,202,user,SA,senior,api,T09,low,6,user|SA|senior|api|T09|low|mid|low,6,0,1,0,1,mid,low,mid,low
facebook,155,user,AF,veteran,api,T00,low,4,user|AF|veteran|api|T00|low|low|low,5,0,0,0,1,low,low,low,low
facebook,191,user,EU,veteran,api,T15,low,4,user|EU|veteran|api|T15|low|low|low,0,0,0,0,1,low,low,low,low
facebook,147,user,ME,veteran,web,T19,low,10,user|ME|veteran|web|T19|low|mid|mid,6,2,1,0,2,mid,mid,mid,low
facebook,206,user,ME,mid,api,T10,low,6,user|ME|mid|api|T10|low|mid|high,7,9,1,2,1,mid,high,mid,mid
facebook,229,user,NA,senior,mobile,T08,low,10,user|NA|senior|mobile|T08|low|low|mid,5,3,1,1,1,low,mid,mid,mid
facebook,138,user,AF,veteran,mobile,T17,low,2,user|AF|veteran|mobile|T17|low|low|low,2,0,0,0,1,low,low,low,low
facebook,164,user,NA,mid,web,T04,low,4,user|NA|mid|web|T04|low|low|low,0,0,1,0,1,low,low,mid,low
facebook,240,user,NA,mid,mobile,T01,low,4,user|NA|mid|mobile|T01|low|low|low,5,0,0,0,1,low,low,low,low
facebook,77,user,EU,mid,api,T12,low,10,user|EU|mid|api|T12|low|low|mid,5,4,1,0,1,low,mid,mid,low
facebook,219,user,SA,veteran,api,T08,low,10,user|SA|veteran|api|T08|low|mid|mid,6,2,0,0,1,mid,mid,low,low
facebook,305,user,APAC,senior,api,T00,low,2,user|APAC|senior|api|T00|low|low|low,0,0,0,0,1,low,low,low,low
facebook,153,user,APAC,senior,web,T07,low,2,user|APAC|senior|web|T07|low|low|low,3,0,0,0,1,low,low,low,low
facebook,154,user,APAC,mid,web,T15,low,2,user|APAC|mid|web|T15|low|low|low,0,0,0,0,1,low,low,low,low
facebook,198,user,APAC,senior,web,T16,low,20,user|APAC|senior|web|T16|low|high|high,10,11,2,4,2,high,high,high,high
facebook,182,user,APAC,senior,api,T02,low,4,user|APAC|senior|api|T02|low|low|mid,5,3,1,3,1,low,mid,mid,high
facebook,336,user,APAC,senior,web,T02,low,4,user|APAC|senior|web|T02|low|mid|low,6,0,0,0,1,mid,low,low,low
facebook,241,user,AF,mid,api,T13,low,2,user|AF|mid|api|T13|low|low|low,0,0,1,0,1,low,low,mid,low
facebook,294,user,APAC,senior,api,T02,low,4,user|APAC|senior|api|T02|low|low|low,0,0,0,0,1,low,low,low,low
facebook,253,user,SA,mid,web,T00,low,4,user|SA|mid|web|T00|low|low|low,1,0,0,0,1,low,low,low,low
facebook,267,user,EU,veteran,web,T13,low,2,user|EU|veteran|web|T13|low|low|low,2,0,0,0,1,low,low,low,low
facebook,316,user,OC,mid,web,T11,low,2,user|OC|mid|web|T11|low|low|low,0,0,1,0,1,low,low,mid,low
facebook,205,user,NA,new,api,T15,low,2,user|NA|new|api|T15|low|mid|mid,6,1,1,0,1,mid,mid,mid,low
facebook,47,user,NA,new,mobile,T07,low,2,user|NA|new|mobile|T07|low|mid|low,8,0,0,0,1,mid,low,low,low
facebook,183,user,OC,veteran,web,T16,low,2,user|OC|veteran|web|T16|low|low|high,4,6,1,2,1,low,high,mid,mid
facebook,52,user,OC,veteran,web,T01,low,2,user|OC|veteran|web|T01|low|mid|low,8,0,1,0,1,mid,low,mid,low
facebook,34,user,SA,mid,mobile,T15,low,14,user|SA|mid|mobile|T15|low|high|mid,12,1,0,4,3,high,mid,low,high
facebook,35,user,APAC,new,web,T15,low,2,user|APAC|new|web|T15|low|low|low,2,0,1,0,1,low,low,mid,low
facebook,436,user,APAC,veteran,api,T14,very_high,180,user|APAC|veteran|api|T14|very_high|low|low,0,0,0,0,4,low,low,low,low
facebook,428,moderator,SA,veteran,mobile,T07,very_high,324,moderator|SA|veteran|mobile|T07|very_high|high|high,36,18,4,0,4,high,high,high,low
facebook,450,user,OC,mid,api,T13,mid,42,user|OC|mid|api|T13|mid|mid|mid,9,3,1,0,2,mid,mid,mid,low
facebook,531,user,NA,veteran,api,T19,high,78,user|NA|veteran|api|T19|high|mid|low,9,0,1,0,2,mid,low,mid,low
facebook,538,user,ME,new,web,T16,very_high,190,user|ME|new|web|T16|very_high|high|mid,13,2,2,0,4,high,mid,high,low
facebook,404,user,ME,senior,web,T19,high,100,user|ME|senior|web|T19|high|low|low,2,0,1,0,1,low,low,mid,low
facebook,565,user,SA,senior,mobile,T07,mid,38,user|SA|senior|mobile|T07|mid|low|low,0,0,0,0,1,low,low,low,low
facebook,412,user,EU,veteran,api,T08,very_high,262,user|EU|veteran|api|T08|very_high|low|low,0,0,0,0,2,low,low,low,low
facebook,471,user,SA,new,api,T09,high,60,user|SA|new|api|T09|high|mid|low,8,0,1,0,2,mid,low,mid,low
facebook,461,user,SA,new,api,T06,very_high,158,user|SA|new|api|T06|very_high|low|low,4,0,0,0,2,low,low,low,low
facebook,544,user,NA,mid,api,T13,very_high,188,user|NA|mid|api|T13|very_high|high|low,25,0,2,0,4,high,low,high,low
facebook,414,user,EU,new,mobile,T12,very_high,120,user|EU|new|mobile|T12|very_high|high|low,16,0,2,0,3,high,low,high,low
facebook,465,user,EU,senior,web,T16,very_high,214,user|EU|senior|web|T16|very_high|low|low,0,0,0,0,3,low,low,low,low
facebook,546,user,AF,mid,mobile,T01,high,58,user|AF|mid|mobile|T01|high|mid|mid,6,3,1,0,2,mid,mid,mid,low
facebook,547,user,APAC,senior,api,T06,high,62,user|APAC|senior|api|T06|high|high|low,10,0,0,0,1,high,low,low,low
facebook,475,moderator,AF,new,api,T15,very_high,346,moderator|AF|new|api|T15|very_high|high|low,18,0,3,6,6,high,low,high,high
facebook,446,user,LATAM,mid,mobile,T09,mid,34,user|LATAM|mid|mobile|T09|mid|low|low,3,0,1,1,1,low,low,mid,mid
facebook,536,user,LATAM,new,web,T19,mid,42,user|LATAM|new|web|T19|mid|low|low,0,0,0,0,2,low,low,low,low
facebook,398,user,NA,new,web,T07,high,64,user|NA|new|web|T07|high|high|low,11,0,0,2,2,high,low,low,mid
facebook,367,user,ME,mid,web,T17,high,62,user|ME|mid|web|T17|high|high|mid,11,4,1,2,1,high,mid,mid,mid
facebook,452,user,APAC,veteran,mobile,T10,high,82,user|APAC|veteran|mobile|T10|high|high|mid,10,3,0,0,2,high,mid,low,low
facebook,560,user,APAC,veteran,api,T06,high,58,user|APAC|veteran|api|T06|high|low|mid,5,1,1,0,2,low,mid,mid,low
facebook,493,user,APAC,mid,api,T13,high,110,user|APAC|mid|api|T13|high|mid|low,8,0,1,0,2,mid,low,mid,low
facebook,361,user,EU,veteran,web,T05,mid,44,user|EU|veteran|web|T05|mid|mid|mid,6,2,0,1,1,mid,mid,low,mid
facebook,359,user,NA,mid,mobile,T14,mid,50,user|NA|mid|mobile|T14|mid|high|low,10,0,1,0,3,high,low,mid,low
facebook,402,user,OC,mid,api,T16,high,112,user|OC|mid|api|T16|high|mid|mid,9,1,0,0,2,mid,mid,low,low
facebook,520,user,NA,new,mobile,T13,high,98,user|NA|new|mobile|T13|high|mid|low,8,0,0,0,2,mid,low,low,low
facebook,567,user,APAC,mid,mobile,T12,very_high,170,user|APAC|mid|mobile|T12|very_high|high|low,22,0,0,0,5,high,low,low,low
facebook,542,user,APAC,new,api,T13,very_high,164,user|APAC|new|api|T13|very_high|high|mid,14,2,2,0,2,high,mid,high,low
facebook,510,user,AF,senior,api,T15,mid,50,user|AF|senior|api|T15|mid|mid|low,7,0,1,0,2,mid,low,mid,low
facebook,521,user,NA,veteran,mobile,T05,mid,28,user|NA|veteran|mobile|T05|mid|low|low,0,0,0,0,1,low,low,low,low
facebook,559,user,OC,mid,api,T13,very_high,234,user|OC|mid|api|T13|very_high|high|low,13,0,0,0,2,high,low,low,low
facebook,557,user,AF,veteran,mobile,T14,high,72,user|AF|veteran|mobile|T14|high|mid|mid,7,1,1,0,2,mid,mid,mid,low
facebook,376,moderator,EU,new,api,T02,very_high,376,moderator|EU|new|api|T02|very_high|high|low,25,0,3,0,5,high,low,high,low
facebook,555,user,OC,mid,api,T09,high,74,user|OC|mid|api|T09|high|mid|low,7,0,0,2,1,mid,low,low,mid
facebook,500,user,NA,veteran,api,T01,very_high,216,user|NA|veteran|api|T01|very_high|low|low,0,0,0,0,4,low,low,low,low
facebook,469,user,NA,new,api,T04,mid,42,user|NA|new|api|T04|mid|mid|low,7,0,0,0,2,mid,low,low,low
facebook,516,user,OC,new,mobile,T06,mid,38,user|OC|new|mobile|T06|mid|mid|mid,8,4,0,3,2,mid,mid,low,high
facebook,378,user,ME,mid,web,T13,very_high,190,user|ME|mid|web|T13|very_high|high|low,15,0,2,0,2,high,low,high,low
facebook,482,user,APAC,senior,api,T05,high,66,user|APAC|senior|api|T05|high|low|low,3,0,1,1,1,low,low,mid,mid
facebook,418,user,EU,veteran,mobile,T00,mid,44,user|EU|veteran|mobile|T00|mid|mid|mid,8,2,1,1,2,mid,mid,mid,mid
facebook,506,user,AF,new,mobile,T02,very_high,208,user|AF|new|mobile|T02|very_high|low|low,4,0,0,0,2,low,low,low,low
facebook,514,user,EU,veteran,web,T14,very_high,176,user|EU|veteran|web|T14|very_high|high|low,20,0,2,6,4,high,low,high,high
facebook,545,user,OC,veteran,api,T19,high,90,user|OC|veteran|api|T19|high|high|mid,10,2,1,0,1,high,mid,mid,low
facebook,525,user,APAC,new,mobile,T12,very_high,136,user|APAC|new|mobile|T12|very_high|high|mid,10,1,1,0,2,high,mid,mid,low
facebook,484,user,OC,new,mobile,T13,very_high,234,user|OC|new|mobile|T13|very_high|high|low,19,0,2,0,3,high,low,high,low
facebook,492,user,NA,mid,web,T12,very_high,194,user|NA|mid|web|T12|very_high|low|low,0,0,0,0,3,low,low,low,low
facebook,479,user,LATAM,senior,web,T13,high,72,user|LATAM|senior|web|T13|high|mid|mid,8,2,1,0,1,mid,mid,mid,low
facebook,373,user,ME,senior,mobile,T04,very_high,262,user|ME|senior|mobile|T04|very_high|high|low,12,0,0,0,3,high,low,low,low
facebook,483,senior_moderator,AF,mid,api,T04,very_high,568,senior_moderator|AF|mid|api|T04|very_high|high|low,29,0,3,0,4,high,low,high,low
facebook,549,user,AF,new,web,T04,low,12,user|AF|new|web|T04|low|mid|high,8,5,1,0,1,mid,high,mid,low
facebook,460,user,NA,veteran,api,T13,very_high,130,user|NA|veteran|api|T13|very_high|high|mid,10,2,1,2,2,high,mid,mid,mid
facebook,517,user,NA,senior,web,T15,very_high,228,user|NA|senior|web|T15|very_high|mid|low,8,0,2,0,4,mid,low,high,low
facebook,395,user,NA,mid,web,T00,very_high,206,user|NA|mid|web|T00|very_high|high|low,26,0,0,0,3,high,low,low,low
facebook,370,user,APAC,veteran,web,T11,very_high,200,user|APAC|veteran|web|T11|very_high|high|low,20,0,0,0,4,high,low,low,low
facebook,396,user,LATAM,mid,web,T00,high,52,user|LATAM|mid|web|T00|high|mid|mid,6,1,1,0,2,mid,mid,mid,low
facebook,416,user,AF,senior,mobile,T03,mid,40,user|AF|senior|mobile|T03|mid|high|low,10,0,1,2,1,high,low,mid,mid
facebook,368,user,LATAM,new,mobile,T11,high,66,user|LATAM|new|mobile|T11|high|mid|low,8,0,1,0,1,mid,low,mid,low
facebook,503,user,SA,new,api,T16,high,114,user|SA|new|api|T16|high|mid|low,9,0,1,0,2,mid,low,mid,low
facebook,423,user,EU,senior,web,T04,very_high,162,user|EU|senior|web|T04|very_high|high|high,21,9,0,0,4,high,high,low,low
facebook,457,user,APAC,senior,web,T03,mid,38,user|APAC|senior|web|T03|mid|low|mid,5,4,0,0,1,low,mid,low,low
facebook,477,user,APAC,veteran,api,T11,low,22,user|APAC|veteran|api|T11|low|mid|mid,8,3,1,0,1,mid,mid,mid,low
facebook,524,user,OC,new,api,T05,very_high,190,user|OC|new|api|T05|very_high|high|low,13,0,0,0,4,high,low,low,low
facebook,364,user,LATAM,mid,api,T05,low,16,user|LATAM|mid|api|T05|low|low|mid,5,4,0,0,1,low,mid,low,low
facebook,441,user,AF,new,mobile,T19,low,14,user|AF|new|mobile|T19|low|low|low,4,0,1,0,1,low,low,mid,low
facebook,400,user,NA,senior,api,T07,very_high,206,user|NA|senior|api|T07|very_high|high|low,20,0,2,0,2,high,low,high,low
facebook,548,user,EU,senior,web,T04,high,62,user|EU|senior|web|T04|high|mid|mid,8,4,1,3,2,mid,mid,mid,high
facebook,515,user,APAC,new,mobile,T09,very_high,170,user|APAC|new|mobile|T09|very_high|high|mid,15,2,2,0,2,high,mid,high,low
facebook,434,user,SA,senior,mobile,T04,high,98,user|SA|senior|mobile|T04|high|high|low,18,0,2,0,4,high,low,high,low
facebook,496,user,APAC,senior,api,T07,high,114,user|APAC|senior|api|T07|high|high|low,14,0,0,0,4,high,low,low,low
facebook,382,user,APAC,senior,web,T13,low,22,user|APAC|senior|web|T13|low|mid|mid,6,1,0,1,1,mid,mid,low,mid
facebook,474,user,ME,new,mobile,T05,mid,38,user|ME|new|mobile|T05|mid|mid|low,9,0,1,0,2,mid,low,mid,low
facebook,451,user,AF,veteran,api,T08,mid,48,user|AF|veteran|api|T08|mid|high|mid,10,2,1,0,1,high,mid,mid,low
facebook,409,user,AF,senior,mobile,T08,high,66,user|AF|senior|mobile|T08|high|low|low,0,0,0,0,2,low,low,low,low
facebook,526,user,SA,new,web,T02,very_high,214,user|SA|new|web|T02|very_high|low|low,0,0,0,0,4,low,low,low,low
facebook,363,user,OC,new,web,T14,very_high,268,user|OC|new|web|T14|very_high|high|high,18,10,3,0,4,high,high,high,low
facebook,371,user,AF,new,web,T13,low,8,user|AF|new|web|T13|low|low|low,0,0,0,0,2,low,low,low,low
facebook,420,user,NA,new,api,T06,high,78,user|NA|new|api|T06|high|high|low,20,0,2,0,2,high,low,high,low
facebook,432,user,EU,new,mobile,T03,high,108,user|EU|new|mobile|T03|high|mid|low,7,0,1,0,2,mid,low,mid,low
facebook,448,user,EU,veteran,web,T05,low,4,user|EU|veteran|web|T05|low|low|low,0,0,1,0,2,low,low,mid,low
facebook,563,user,AF,mid,mobile,T16,very_high,240,user|AF|mid|mobile|T16|very_high|high|low,15,0,4,0,7,high,low,high,low
facebook,508,user,LATAM,veteran,api,T16,mid,30,user|LATAM|veteran|api|T16|mid|mid|mid,9,2,1,0,1,mid,mid,mid,low
facebook,440,user,LATAM,mid,web,T11,mid,26,user|LATAM|mid|web|T11|mid|mid|low,9,0,0,2,2,mid,low,low,mid
facebook,444,user,NA,new,api,T01,high,92,user|NA|new|api|T01|high|mid|low,7,0,0,0,2,mid,low,low,low
facebook,523,user,EU,veteran,api,T10,high,84,user|EU|veteran|api|T10|high|high|mid,13,3,0,0,2,high,mid,low,low
facebook,561,user,APAC,senior,mobile,T07,very_high,224,user|APAC|senior|mobile|T07|very_high|high|mid,11,4,0,0,3,high,mid,low,low
facebook,365,user,EU,senior,web,T08,low,10,user|EU|senior|web|T08|low|mid|mid,9,2,1,2,1,mid,mid,mid,mid
facebook,507,user,AF,veteran,web,T11,very_high,128,user|AF|veteran|web|T11|very_high|low|low,2,0,1,0,2,low,low,mid,low
facebook,397,user,APAC,veteran,api,T12,high,92,user|APAC|veteran|api|T12|high|mid|low,6,0,1,0,2,mid,low,mid,low
