domain,transcript_id,opened_signer,auditor_id,header,seed
E-health,E0003207,S0145,auditor,E0003207|3|364f0a884a0d5051|PLAN_B,0
E-health,E0003221,S0084,auditor,E0003221|3|364f0a884a0d5051|PLAN_B,0
E-health,E0003243,S0191,auditor,E0003243|4|161521aa60689725|PLAN_A,0
E-health,E0003254,S0141,auditor,E0003254|9|1b52383b6d7340e6|PLAN_A,0
E-health,E0003269,S0114,auditor,E0003269|3|364f0a884a0d5051|PLAN_A,0
E-health,E0003278,S0097,auditor,E0003278|2|7204db50ab1c8bc4|PLAN_B,0
E-health,E0003283,S0191,auditor,E0003283|10|547549b1c17e8eca|PLAN_A,0
E-health,E0003292,S0070,auditor,E0003292|4|161521aa60689725|PLAN_C,0
E-health,E0003297,S0064,auditor,E0003297|11|c5e9635ef32d2cd5|PLAN_B,0
E-health,E0003305,S0053,auditor,E0003305|2|7204db50ab1c8bc4|PLAN_A,0
E-health,E0003310,S0065,auditor,E0003310|11|c5e9635ef32d2cd5|PLAN_A,0
E-health,E0003323,S0012,auditor,E0003323|4|161521aa60689725|PLAN_A,0
E-health,E0003325,S0017,auditor,E0003325|2|7204db50ab1c8bc4|PLAN_A,0
E-health,E0003328,S0133,auditor,E0003328|8|e40524e3d72c2a8b|PLAN_B,0
E-health,E0003347,S0179,auditor,E0003347|11|c5e9635ef32d2cd5|PLAN_A,0
E-health,E0003349,S0208,auditor,E0003349|8|e40524e3d72c2a8b|PLAN_A,0
E-health,E0003350,S0060,auditor,E0003350|3|364f0a884a0d5051|PLAN_A,0
E-health,E0003355,S0136,auditor,E0003355|10|547549b1c17e8eca|PLAN_B,0
E-health,E0003359,S0168,auditor,E0003359|1|31b419a7264af899|PLAN_B,0
E-health,E0003361,S0064,auditor,E0003361|7|d7f0fa9f535d2587|PLAN_A,0
E-health,E0003378,S0206,auditor,E0003378|2|7204db50ab1c8bc4|PLAN_B,0
E-health,E0003382,S0211,auditor,E0003382|10|547549b1c17e8eca|PLAN_A,0
E-health,E0003387,S0113,auditor,E0003387|5|9df43385773514bd|PLAN_A,0
E-health,E0003396,S0036,auditor,E0003396|10|547549b1c17e8eca|PLAN_A,0
E-health,E0003413,S0037,auditor,E0003413|7|d7f0fa9f535d2587|PLAN_B,0
E-health,E0003424,S0048,auditor,E0003424|2|7204db50ab1c8bc4|PLAN_A,0
E-health,E0003438,S0027,auditor,E0003438|4|161521aa60689725|PLAN_A,0
E-health,E0003439,S0162,auditor,E0003439|7|d7f0fa9f535d2587|PLAN_A,0
E-health,E0003444,S0108,auditor,E0003444|6|4d3d07adfab137ae|PLAN_B,0
E-health,E0003457,S0099,auditor,E0003457|1|31b419a7264af899|PLAN_A,0
E-health,E0003459,S0182,auditor,E0003459|2|7204db50ab1c8bc4|PLAN_A,0
E-health,E0003465,S0178,auditor,E0003465|12|ebd40da46d8f3629|PLAN_B,0
E-health,E0003478,S0217,auditor,E0003478|3|364f0a884a0d5051|PLAN_B,0
E-health,E0003481,S0173,auditor,E0003481|3|364f0a884a0d5051|PLAN_B,0
E-health,E0003492,S0177,auditor,E0003492|5|9df43385773514bd|PLAN_C,0
E-health,E0003505,S0065,auditor,E0003505|4|161521aa60689725|PLAN_A,0
E-health,E0003515,S0155,auditor,E0003515|12|ebd40da46d8f3629|PLAN_A,0
E-health,E0003536,S0215,auditor,E0003536|8|e40524e3d72c2a8b|PLAN_C,0
E-health,E0003539,S0030,auditor,E0003539|12|ebd40da46d8f3629|PLAN_A,0
E-health,E0003543,S0018,auditor,E0003543|1|31b419a7264af899|PLAN_B,0
E-health,E0003608,S0151,auditor,E0003608|9|1b52383b6d7340e6|PLAN_C,0
E-health,E0003624,S0049,auditor,E0003624|5|9df43385773514bd|PLAN_A,0
E-health,E0003627,S0019,auditor,E0003627|12|ebd40da46d8f3629|PLAN_A,0
E-health,E0003629,S0042,auditor,E0003629|10|547549b1c17e8eca|PLAN_B,0
E-health,E0003640,S0011,auditor,E0003640|7|d7f0fa9f535d2587|PLAN_B,0
E-health,E0003651,S0020,auditor,E0003651|5|9df43385773514bd|PLAN_B,0
E-health,E0003672,S0195,auditor,E0003672|4|161521aa60689725|PLAN_A,0
E-health,E0003674,S0065,auditor,E0003674|6|4d3d07adfab137ae|PLAN_B,0
E-health,E0003697,S0063,auditor,E0003697|5|9df43385773514bd|PLAN_B,0
E-health,E0003715,S0039,auditor,E0003715|4|161521aa60689725|PLAN_C,0
E-health,E0003720,S0167,auditor,E0003720|3|364f0a884a0d5051|PLAN_A,0
E-health,E0003724,S0132,auditor,E0003724|6|4d3d07adfab137ae|PLAN_B,0
E-health,E0003725,S0026,auditor,E0003725|2|7204db50ab1c8bc4|PLAN_B,0
E-health,E0003728,S0009,auditor,E0003728|11|c5e9635ef32d2cd5|PLAN_A,0
E-health,E0003739,S0068,auditor,E0003739|11|c5e9635ef32d2cd5|PLAN_C,0
E-health,E0003743,S0150,auditor,E0003743|5|9df43385773514bd|PLAN_A,0
E-health,E0003745,S0187,auditor,E0003745|8|e40524e3d72c2a8b|PLAN_C,0
E-health,E0003755,S0018,auditor,E0003755|10|547549b1c17e8eca|PLAN_A,0
E-health,E0003777,S0083,auditor,E0003777|6|4d3d07adfab137ae|PLAN_A,0
E-health,E0003783,S0055,auditor,E0003783|2|7204db50ab1c8bc4|PLAN_A,0
E-health,E0003791,S0165,auditor,E0003791|10|547549b1c17e8eca|PLAN_A,0
E-health,E0003792,S0037,auditor,E0003792|7|d7f0fa9f535d2587|PLAN_B,0
E-health,E0003812,S0196,auditor,E0003812|9|1b52383b6d7340e6|PLAN_B,0
E-health,E0003817,S0074,auditor,E0003817|8|e40524e3d72c2a8b|PLAN_B,0
E-health,E0003821,S0042,auditor,E0003821|12|ebd40da46d8f3629|PLAN_A,0
E-health,E0003836,S0089,auditor,E0003836|1|31b419a7264af899|PLAN_B,0
E-health,E0003845,S0217,auditor,E0003845|2|7204db50ab1c8bc4|PLAN_B,0
E-health,E0003848,S0004,auditor,E0003848|7|d7f0fa9f535d2587|PLAN_B,0
E-health,E0003856,S0219,auditor,E0003856|6|4d3d07adfab137ae|PLAN_A,0
E-health,E0003860,S0059,auditor,E0003860|9|1b52383b6d7340e6|PLAN_A,0
E-health,E0003867,S0001,auditor,E0003867|7|d7f0fa9f535d2587|PLAN_A,0
E-health,E0003896,S0027,auditor,E0003896|4|161521aa60689725|PLAN_C,0
E-health,E0003897,S0058,auditor,E0003897|7|d7f0fa9f535d2587|PLAN_B,0
E-health,E0003922,S0164,auditor,E0003922|5|9df43385773514bd|PLAN_A,0
E-health,E0003932,S0186,auditor,E0003932|9|1b52383b6d7340e6|PLAN_B,0
E-health,E0003969,S0103,auditor,E0003969|6|4d3d07adfab137ae|PLAN_B,0
E-health,E0003982,S0076,auditor,E0003982|12|ebd40da46d8f3629|PLAN_B,0
E-health,E0003984,S0138,auditor,E0003984|8|e40524e3d72c2a8b|PLAN_A,0
E-health,E0003989,S0152,auditor,E0003989|12|ebd40da46d8f3629|PLAN_B,0
E-health,E0003993,S0080,auditor,E0003993|8|e40524e3d72c2a8b|PLAN_A,0
E-health,E0003994,S0109,auditor,E0003994|5|9df43385773514bd|PLAN_C,0
E-health,E0003999,S0139,auditor,E0003999|1|31b419a7264af899|PLAN_B,0
E-health,E0004008,S0146,auditor,E0004008|10|547549b1c17e8eca|PLAN_B,0
E-health,E0004011,S0113,auditor,E0004011|5|9df43385773514bd|PLAN_C,0
E-health,E0004041,S0200,auditor,E0004041|6|4d3d07adfab137ae|PLAN_B,0
E-health,E0004042,S0156,auditor,E0004042|9|1b52383b6d7340e6|PLAN_A,0
E-health,E0004043,S0216,auditor,E0004043|1|31b419a7264af899|PLAN_A,0
E-health,E0004053,S0070,auditor,E0004053|4|161521aa60689725|PLAN_C,0
E-health,E0004063,S0199,auditor,E0004063|12|ebd40da46d8f3629|PLAN_A,0
E-health,E0004078,S0211,auditor,E0004078|5|9df43385773514bd|PLAN_B,0
E-health,E0004092,S0053,auditor,E0004092|8|e40524e3d72c2a8b|PLAN_B,0
E-health,E0004103,S0194,auditor,E0004103|1|31b419a7264af899|PLAN_A,0
E-health,E0004106,S0210,auditor,E0004106|7|d7f0fa9f535d2587|PLAN_B,0
E-health,E0004115,S0101,auditor,E0004115|8|e40524e3d72c2a8b|PLAN_B,0
E-health,E0004135,S0153,auditor,E0004135|3|364f0a884a0d5051|PLAN_B,0
E-health,E0004140,S0101,auditor,E0004140|3|364f0a884a0d5051|PLAN_A,0
E-health,E0004156,S0187,auditor,E0004156|5|9df43385773514bd|PLAN_C,0
E-health,E0004161,S0065,auditor,E0004161|8|e40524e3d72c2a8b|PLAN_A,0
E-health,E0004165,S0110,auditor,E0004165|10|547549b1c17e8eca|PLAN_A,0
E-health,E0004175,S0105,auditor,E0004175|1|31b419a7264af899|PLAN_A,0
E-health,E0004182,S0058,auditor,E0004182|9|1b52383b6d7340e6|PLAN_A,0
E-health,E0004204,S0204,auditor,E0004204|6|4d3d07adfab137ae|PLAN_C,0
E-health,E0004207,S0027,auditor,E0004207|8|e40524e3d72c2a8b|PLAN_A,0
E-health,E0004208,S0183,auditor,E0004208|3|364f0a884a0d5051|PLAN_A,0
E-health,E0004210,S0198,auditor,E0004210|10|547549b1c17e8eca|PLAN_B,0
E-health,E0004213,S0133,auditor,E0004213|5|9df43385773514bd|PLAN_A,0
E-health,E0004214,S0109,auditor,E0004214|7|d7f0fa9f535d2587|PLAN_A,0
E-health,E0004225,S0093,auditor,E0004225|1|31b419a7264af899|PLAN_A,0
E-health,E0004228,S0069,auditor,E0004228|5|9df43385773514bd|PLAN_B,0
E-health,E0004243,S0036,auditor,E0004243|3|364f0a884a0d5051|PLAN_C,0
E-health,E0004262,S0210,auditor,E0004262|3|364f0a884a0d5051|PLAN_A,0
E-health,E0004265,S0182,auditor,E0004265|6|4d3d07adfab137ae|PLAN_A,0
E-health,E0004272,S0064,auditor,E0004272|2|7204db50ab1c8bc4|PLAN_A,0
E-health,E0004273,S0040,auditor,E0004273|5|9df43385773514bd|PLAN_A,0
E-health,E0004274,S0152,auditor,E0004274|9|1b52383b6d7340e6|PLAN_A,0
E-health,E0004286,S0103,auditor,E0004286|9|1b52383b6d7340e6|PLAN_B,0
E-health,E0004290,S0003,auditor,E0004290|12|ebd40da46d8f3629|PLAN_B,0
E-health,E0004292,S0109,auditor,E0004292|10|547549b1c17e8eca|PLAN_B,0
E-health,E0004298,S0004,auditor,E0004298|3|364f0a884a0d5051|PLAN_A,0
E-health,E0004306,S0144,auditor,E0004306|1|31b419a7264af899|PLAN_A,0
E-health,E0004313,S0197,auditor,E0004313|2|7204db50ab1c8bc4|PLAN_A,0
E-health,E0004316,S0009,auditor,E0004316|6|4d3d07adfab137ae|PLAN_C,0
E-health,E0004330,S0219,auditor,E0004330|1|31b419a7264af899|PLAN_C,0
E-health,E0004337,S0041,auditor,E0004337|5|9df43385773514bd|PLAN_B,0
E-health,E0004383,S0057,auditor,E0004383|11|c5e9635ef32d2cd5|PLAN_A,0
E-health,E0004392,S0068,auditor,E0004392|2|7204db50ab1c8bc4|PLAN_A,0
E-health,E0004397,S0072,auditor,E0004397|1|31b419a7264af899|PLAN_C,0
E-health,E0004402,S0110,auditor,E0004402|8|e40524e3d72c2a8b|PLAN_B,0
E-health,E0004420,S0052,auditor,E0004420|10|547549b1c17e8eca|PLAN_B,0
E-health,E0004421,S0088,auditor,E0004421|11|c5e9635ef32d2cd5|PLAN_A,0
E-health,E0004425,S0219,auditor,E0004425|1|31b419a7264af899|PLAN_A,0
E-health,E0004440,S0147,auditor,E0004440|11|c5e9635ef32d2cd5|PLAN_C,0
E-health,E0004465,S0069,auditor,E0004465|10|547549b1c17e8eca|PLAN_C,0
E-health,E0004474,S0049,auditor,E0004474|5|9df43385773514bd|PLAN_A,0
E-health,E0004475,S0143,auditor,E0004475|2|7204db50ab1c8bc4|PLAN_A,0
E-health,E0004484,S0087,auditor,E0004484|9|1b52383b6d7340e6|PLAN_B,0
E-health,E0004511,S0218,auditor,E0004511|3|364f0a884a0d5051|PLAN_A,0
E-health,E0004524,S0044,auditor,E0004524|9|1b52383b6d7340e6|PLAN_A,0
E-health,E0004529,S0107,auditor,E0004529|5|9df43385773514bd|PLAN_A,0
E-health,E0004532,S0208,auditor,E0004532|8|e40524e3d72c2a8b|PLAN_B,0
E-health,E0004540,S0186,auditor,E0004540|2|7204db50ab1c8bc4|PLAN_B,0
E-health,E0004559,S0202,auditor,E0004559|5|9df43385773514bd|PLAN_A,0
E-health,E0004574,S0029,auditor,E0004574|2|7204db50ab1c8bc4|PLAN_B,0
E-health,E0004576,S0080,auditor,E0004576|12|ebd40da46d8f3629|PLAN_A,0
E-health,E0004578,S0059,auditor,E0004578|3|364f0a884a0d5051|PLAN_A,0
E-health,E0004584,S0129,auditor,E0004584|3|364f0a884a0d5051|PLAN_B,0
E-health,E0004586,S0162,auditor,E0004586|7|d7f0fa9f535d2587|PLAN_A,0
E-health,E0004591,S0043,auditor,E0004591|9|1b52383b6d7340e6|PLAN_A,0
E-health,E0004596,S0040,auditor,E0004596|9|1b52383b6d7340e6|PLAN_B,0
E-health,E0004621,S0182,auditor,E0004621|8|e40524e3d72c2a8b|PLAN_B,0
E-health,E0004626,S0074,auditor,E0004626|5|9df43385773514bd|PLAN_B,0
E-health,E0004634,S0031,auditor,E0004634|9|1b52383b6d7340e6|PLAN_B,0
E-health,E0004668,S0073,auditor,E0004668|4|161521aa60689725|PLAN_A,0
E-health,E0004671,S0170,auditor,E0004671|10|547549b1c17e8eca|PLAN_A,0
E-health,E0004674,S0042,auditor,E0004674|10|547549b1c17e8eca|PLAN_A,0
E-health,E0004676,S0187,auditor,E0004676|12|ebd40da46d8f3629|PLAN_A,0
E-health,E0004683,S0003,auditor,E0004683|2|7204db50ab1c8bc4|PLAN_B,0
E-health,E0004690,S0133,auditor,E0004690|5|9df43385773514bd|PLAN_A,0
E-health,E0004695,S0163,auditor,E0004695|5|9df43385773514bd|PLAN_B,0
E-health,E0004711,S0142,auditor,E0004711|7|d7f0fa9f535d2587|PLAN_B,0
E-health,E0004724,S0059,auditor,E0004724|11|c5e9635ef32d2cd5|PLAN_A,0
E-health,E0004731,S0109,auditor,E0004731|9|1b52383b6d7340e6|PLAN_A,0
E-health,E0004744,S0036,auditor,E0004744|3|364f0a884a0d5051|PLAN_B,0
E-health,E0004753,S0020,auditor,E0004753|6|4d3d07adfab137ae|PLAN_A,0
E-health,E0004760,S0191,auditor,E0004760|1|31b419a7264af899|PLAN_A,0
E-health,E0004787,S0211,auditor,E0004787|2|7204db50ab1c8bc4|PLAN_B,0
E-health,E0004789,S0142,auditor,E0004789|3|364f0a884a0d5051|PLAN_A,0
E-health,E0004791,S0137,auditor,E0004791|9|1b52383b6d7340e6|PLAN_C,0
E-health,E0004808,S0038,auditor,E0004808|11|c5e9635ef32d2cd5|PLAN_A,0
E-health,E0004812,S0214,auditor,E0004812|6|4d3d07adfab137ae|PLAN_A,0
E-health,E0004819,S0088,auditor,E0004819|2|7204db50ab1c8bc4|PLAN_A,0
E-health,E0004831,S0191,auditor,E0004831|5|9df43385773514bd|PLAN_A,0
E-health,E0004834,S0147,auditor,E0004834|12|ebd40da46d8f3629|PLAN_A,0
E-health,E0004866,S0179,auditor,E0004866|6|4d3d07adfab137ae|PLAN_A,0
E-health,E0004869,S0023,auditor,E0004869|8|e40524e3d72c2a8b|PLAN_B,0
E-health,E0004872,S0182,auditor,E0004872|1|31b419a7264af899|PLAN_A,0
E-health,E0004873,S0164,auditor,E0004873|8|e40524e3d72c2a8b|PLAN_C,0
E-health,E0004874,S0001,auditor,E0004874|4|161521aa60689725|PLAN_A,0
E-health,E0004890,S0199,auditor,E0004890|9|1b52383b6d7340e6|PLAN_C,0
E-health,E0004892,S0130,auditor,E0004892|8|e40524e3d72c2a8b|PLAN_B,0
E-health,E0004920,S0140,auditor,E0004920|9|1b52383b6d7340e6|PLAN_A,0
E-health,E0004921,S0140,auditor,E0004921|8|e40524e3d72c2a8b|PLAN_B,0
E-health,E0004942,S0022,auditor,E0004942|3|364f0a884a0d5051|PLAN_B,0
E-health,E0004945,S0160,auditor,E0004945|10|547549b1c17e8eca|PLAN_A,0
E-health,E0004949,S0076,auditor,E0004949|2|7204db50ab1c8bc4|PLAN_B,0
E-health,E0004955,S0066,auditor,E0004955|1|31b419a7264af899|PLAN_C,0
E-health,E0004957,S0062,auditor,E0004957|9|1b52383b6d7340e6|PLAN_B,0
E-health,E0004962,S0059,auditor,E0004962|7|d7f0fa9f535d2587|PLAN_A,0
E-health,E0004972,S0021,auditor,E0004972|7|d7f0fa9f535d2587|PLAN_A,0
E-health,E0004989,S0107,auditor,E0004989|10|547549b1c17e8eca|PLAN_A,0
E-health,E0004999,S0043,auditor,E0004999|12|ebd40da46d8f3629|PLAN_B,0
E-health,E0005046,S0101,auditor,E0005046|7|d7f0fa9f535d2587|PLAN_A,0
E-health,E0005050,S0036,auditor,E0005050|11|c5e9635ef32d2cd5|PLAN_A,0
E-health,E0005055,S0206,auditor,E0005055|8|e40524e3d72c2a8b|PLAN_A,0
E-health,E0005070,S0067,auditor,E0005070|10|547549b1c17e8eca|PLAN_C,0
E-health,E0005072,S0104,auditor,E0005072|5|9df43385773514bd|PLAN_A,0
E-health,E0005073,S0209,auditor,E0005073|6|4d3d07adfab137ae|PLAN_B,0
E-health,E0005087,S0114,auditor,E0005087|5|9df43385773514bd|PLAN_A,0
E-health,E0005092,S0170,auditor,E0005092|4|161521aa60689725|PLAN_A,0
E-health,E0005098,S0006,auditor,E0005098|4|161521aa60689725|PLAN_A,0
E-health,E0005127,S0220,auditor,E0005127|5|9df43385773514bd|PLAN_B,0
E-health,E0005130,S0111,auditor,E0005130|3|364f0a884a0d5051|PLAN_A,0
E-health,E0005145,S0122,auditor,E0005145|11|c5e9635ef32d2cd5|PLAN_A,0
E-health,E0005149,S0185,auditor,E0005149|7|d7f0fa9f535d2587|PLAN_A,0
E-health,E0005150,S0084,auditor,E0005150|12|ebd40da46d8f3629|PLAN_B,0
E-health,E0005157,S0149,auditor,E0005157|6|4d3d07adfab137ae|PLAN_A,0
E-health,E0005174,S0162,auditor,E0005174|9|1b52383b6d7340e6|PLAN_A,0
E-health,E0005189,S0045,auditor,E0005189|12|ebd40da46d8f3629|PLAN_A,0
E-health,E0005200,S0174,auditor,E0005200|1|31b419a7264af899|PLAN_B,0
E-health,E0005203,S0078,auditor,E0005203|7|d7f0fa9f535d2587|PLAN_A,0
E-health,E0005217,S0014,auditor,E0005217|7|d7f0fa9f535d2587|PLAN_A,0
E-health,E0005225,S0092,auditor,E0005225|5|9df43385773514bd|PLAN_B,0
E-health,E0005233,S0066,auditor,E0005233|9|1b52383b6d7340e6|PLAN_A,0
E-health,E0005241,S0154,auditor,E0005241|11|c5e9635ef32d2cd5|PLAN_A,0
E-health,E0005276,S0217,auditor,E0005276|3|364f0a884a0d5051|PLAN_A,0
E-health,E0005277,S0026,auditor,E0005277|9|1b52383b6d7340e6|PLAN_A,0
E-health,E0005278,S0212,auditor,E0005278|9|1b52383b6d7340e6|PLAN_C,0
E-health,E0005296,S0112,auditor,E0005296|4|161521aa60689725|PLAN_C,0
E-health,E0005300,S0005,auditor,E0005300|3|364f0a884a0d5051|PLAN_B,0
E-health,E0005304,S0031,auditor,E0005304|10|547549b1c17e8eca|PLAN_C,0
E-health,E0005327,S0063,auditor,E0005327|10|547549b1c17e8eca|PLAN_B,0
E-health,E0005353,S0008,auditor,E0005353|5|9df43385773514bd|PLAN_A,0
E-health,E0005363,S0132,auditor,E0005363|5|9df43385773514bd|PLAN_A,0
E-health,E0005367,S0035,auditor,E0005367|3|364f0a884a0d5051|PLAN_A,0
E-health,E0005376,S0029,auditor,E0005376|11|c5e9635ef32d2cd5|PLAN_B,0
E-health,E0005392,S0117,auditor,E0005392|12|ebd40da46d8f3629|PLAN_B,0
E-health,E0005406,S0088,auditor,E0005406|9|1b52383b6d7340e6|PLAN_A,0
E-health,E0005435,S0060,auditor,E0005435|6|4d3d07adfab137ae|PLAN_B,0
E-health,E0005447,S0177,auditor,E0005447|9|1b52383b6d7340e6|PLAN_B,0
E-health,E0005469,S0146,auditor,E0005469|6|4d3d07adfab137ae|PLAN_A,0
E-health,E0005487,S0193,auditor,E0005487|3|364f0a884a0d5051|PLAN_C,0
E-health,E0005496,S0122,auditor,E0005496|2|7204db50ab1c8bc4|PLAN_C,0
E-health,E0005499,S0158,auditor,E0005499|10|547549b1c17e8eca|PLAN_A,0
E-health,E0005509,S0206,auditor,E0005509|6|4d3d07adfab137ae|PLAN_C,0
E-health,E0005512,S0209,auditor,E0005512|11|c5e9635ef32d2cd5|PLAN_A,0
E-health,E0005522,S0004,auditor,E0005522|9|1b52383b6d7340e6|PLAN_B,0
E-health,E0005530,S0193,auditor,E0005530|8|e40524e3d72c2a8b|PLAN_A,0
E-health,E0005549,S0005,auditor,E0005549|1|31b419a7264af899|PLAN_A,0
E-health,E0005552,S0007,auditor,E0005552|9|1b52383b6d7340e6|PLAN_C,0
E-health,E0005558,S0112,auditor,E0005558|3|364f0a884a0d5051|PLAN_A,0
E-health,E0005562,S0030,auditor,E0005562|5|9df43385773514bd|PLAN_C,0
E-health,E0005565,S0101,auditor,E0005565|1|31b419a7264af899|PLAN_A,0
E-health,E0005567,S0189,auditor,E0005567|9|1b52383b6d7340e6|PLAN_A,0
E-health,E0005568,S0079,auditor,E0005568|4|161521aa60689725|PLAN_C,0
E-health,E0005595,S0170,auditor,E0005595|6|4d3d07adfab137ae|PLAN_C,0
E-health,E0005606,S0218,auditor,E0005606|11|c5e9635ef32d2cd5|PLAN_B,0
E-health,E0005609,S0129,auditor,E0005609|6|4d3d07adfab137ae|PLAN_A,0
E-health,E0005612,S0188,auditor,E0005612|5|9df43385773514bd|PLAN_B,0
E-health,E0005637,S0133,auditor,E0005637|5|9df43385773514bd|PLAN_A,0
E-health,E0005647,S0056,auditor,E0005647|7|d7f0fa9f535d2587|PLAN_A,0
E-health,E0005651,S0211,auditor,E0005651|9|1b52383b6d7340e6|PLAN_C,0
E-health,E0005659,S0079,auditor,E0005659|3|364f0a884a0d5051|PLAN_C,0
E-health,E0005664,S0065,auditor,E0005664|5|9df43385773514bd|PLAN_B,0
E-health,E0005665,S0150,auditor,E0005665|8|e40524e3d72c2a8b|PLAN_A,0
E-health,E0005672,S0087,auditor,E0005672|9|1b52383b6d7340e6|PLAN_B,0
E-health,E0005675,S0078,auditor,E0005675|6|4d3d07adfab137ae|PLAN_A,0
E-health,E0005676,S0111,auditor,E0005676|12|ebd40da46d8f3629|PLAN_A,0
E-health,E0005679,S0184,auditor,E0005679|10|547549b1c17e8eca|PLAN_B,0
E-health,E0005684,S0214,auditor,E0005684|9|1b52383b6d7340e6|PLAN_B,0
E-health,E0005694,S0024,auditor,E0005694|2|7204db50ab1c8bc4|PLAN_B,0
E-health,E0005705,S0172,auditor,E0005705|2|7204db50ab1c8bc4|PLAN_A,0
E-health,E0005720,S0112,auditor,E0005720|2|7204db50ab1c8bc4|PLAN_B,0
E-health,E0005739,S0198,auditor,E0005739|12|ebd40da46d8f3629|PLAN_A,0
E-health,E0005754,S0024,auditor,E0005754|5|9df43385773514bd|PLAN_B,0
E-health,E0005757,S0100,auditor,E0005757|9|1b52383b6d7340e6|PLAN_C,0
E-health,E0005762,S0163,auditor,E0005762|8|e40524e3d72c2a8b|PLAN_C,0
E-health,E0005769,S0058,auditor,E0005769|12|ebd40da46d8f3629|PLAN_B,0
E-health,E0005771,S0080,auditor,E0005771|4|161521aa60689725|PLAN_B,0
E-health,E0005779,S0170,auditor,E0005779|10|547549b1c17e8eca|PLAN_A,0
E-health,E0005798,S0114,auditor,E0005798|4|161521aa60689725|PLAN_B,0
E-health,E0005829,S0206,auditor,E0005829|12|ebd40da46d8f3629|PLAN_A,0
E-health,E0005834,S0066,auditor,E0005834|2|7204db50ab1c8bc4|PLAN_B,0
E-health,E0005842,S0070,auditor,E0005842|2|7204db50ab1c8bc4|PLAN_B,0
E-health,E0005847,S0025,auditor,E0005847|8|e40524e3d72c2a8b|PLAN_A,0
E-health,E0005857,S0145,auditor,E0005857|1|31b419a7264af899|PLAN_A,0
E-health,E0005877,S0048,auditor,E0005877|4|161521aa60689725|PLAN_C,0
E-health,E0005883,S0142,auditor,E0005883|5|9df43385773514bd|PLAN_A,0
E-health,E0005886,S0185,auditor,E0005886|7|d7f0fa9f535d2587|PLAN_A,0
E-health,E0005902,S0074,auditor,E0005902|3|364f0a884a0d5051|PLAN_B,0
E-health,E0005905,S0144,auditor,E0005905|1|31b419a7264af899|PLAN_B,0
E-health,E0005915,S0006,auditor,E0005915|6|4d3d07adfab137ae|PLAN_A,0
E-health,E0005925,S0215,auditor,E0005925|10|547549b1c17e8eca|PLAN_C,0
E-health,E0005928,S0028,auditor,E0005928|5|9df43385773514bd|PLAN_A,0
E-health,E0005952,S0188,auditor,E0005952|2|7204db50ab1c8bc4|PLAN_B,0
E-health,E0005968,S0134,auditor,E0005968|6|4d3d07adfab137ae|PLAN_A,0
E-health,E0005984,S0155,auditor,E0005984|5|9df43385773514bd|PLAN_C,0
E-health,E0005990,S0174,auditor,E0005990|12|ebd40da46d8f3629|PLAN_B,0
E-health,E0005996,S0078,auditor,E0005996|10|547549b1c17e8eca|PLAN_B,0
E-health,E0006003,S0124,auditor,E0006003|4|161521aa60689725|PLAN_A,0
E-health,E0006009,S0155,auditor,E0006009|1|31b419a7264af899|PLAN_A,0
E-health,E0006013,S0022,auditor,E0006013|11|c5e9635ef32d2cd5|PLAN_A,0
E-health,E0006017,S0209,auditor,E0006017|1|31b419a7264af899|PLAN_A,0
E-health,E0006019,S0101,auditor,E0006019|5|9df43385773514bd|PLAN_A,0
E-health,E0006032,S0190,auditor,E0006032|3|364f0a884a0d5051|PLAN_A,0
E-health,E0006036,S0043,auditor,E0006036|5|9df43385773514bd|PLAN_B,0
E-health,E0006038,S0195,auditor,E0006038|5|9df43385773514bd|PLAN_A,0
E-health,E0006039,S0084,auditor,E0006039|8|e40524e3d72c2a8b|PLAN_B,0
E-health,E0006040,S0061,auditor,E0006040|11|c5e9635ef32d2cd5|PLAN_A,0
E-health,E0006042,S0089,auditor,E0006042|2|7204db50ab1c8bc4|PLAN_B,0
E-health,E0006067,S0151,auditor,E0006067|8|e40524e3d72c2a8b|PLAN_A,0
E-health,E0006068,S0046,auditor,E0006068|4|161521aa60689725|PLAN_A,0
E-health,E0006077,S0118,auditor,E0006077|2|7204db50ab1c8bc4|PLAN_B,0
E-health,E0006118,S0028,auditor,E0006118|10|547549b1c17e8eca|PLAN_B,0
E-health,E0006136,S0126,auditor,E0006136|10|547549b1c17e8eca|PLAN_B,0
E-health,E0006149,S0152,auditor,E0006149|1|31b419a7264af899|PLAN_A,0
E-health,E0006150,S0180,auditor,E0006150|6|4d3d07adfab137ae|PLAN_A,0
E-health,E0006154,S0145,auditor,E0006154|12|ebd40da46d8f3629|PLAN_A,0
E-health,E0006175,S0061,auditor,E0006175|6|4d3d07adfab137ae|PLAN_A,0
E-health,E0006197,S0092,auditor,E0006197|8|e40524e3d72c2a8b|PLAN_B,0
E-health,E0006202,S0017,auditor,E0006202|4|161521aa60689725|PLAN_C,0
E-health,E0006239,S0130,auditor,E0006239|12|ebd40da46d8f3629|PLAN_C,0
E-health,E0006250,S0173,auditor,E0006250|9|1b52383b6d7340e6|PLAN_A,0
E-health,E0006252,S0011,auditor,E0006252|8|e40524e3d72c2a8b|PLAN_A,0
E-health,E0006275,S0109,auditor,E0006275|1|31b419a7264af899|PLAN_B,0
E-health,E0006280,S0213,auditor,E0006280|11|c5e9635ef32d2cd5|PLAN_B,0
